iata_code,icao_code,name,city,country,latitude,longitude
CKH,UESO,"Chokurdakh Airport",Chokurdah,RU,70.6231,147.901993
CYX,UESS,"Cherskiy Airport",Cherskiy,RU,68.740600585938,161.33799743652
IKS,UEST,"Tiksi Airport",Tiksi,RU,71.697700500488,128.90299987793
ZKP,UESU,"Zyryanka Airport",Zyryanka,RU,65.7485,150.8889
ZIX,UEVV,"Zhigansk Airport",Zhigansk,RU,66.7965011597,123.361000061
KXO,,"Kisoro Airport",Kisoro,UG,-1.2837,29.7197
KHX,,"Savannah Airstrip",Kihihi,UG,-0.7165,29.6997
OYG,,"Moyo Airport",Moyo,UG,3.6444,31.762762
UGB,,"Ugashik Bay Airport","Pilot Point",US,57.424052,-157.74479
KUT,UGKO,"David the Builder Kutaisi International Airport",Kopitnari,GE,42.176768,42.482393
BUS,UGSB,"Batumi International Airport",Batumi,GE,41.610298,41.599701
SUI,UGSS,"Sukhumi Babushara /  Vladislav Ardzinba International Airport",Sukhumi,GE,42.8582,41.128101
TBS,UGTB,"Tbilisi International Airport",Tbilisi,GE,41.669201,44.9547
BQS,UHBB,"Ignatyevo Airport",Blagoveschensk,RU,50.425399780273,127.41200256348
EYA,,"Zeya Airport",Zeya,RU,53.687023,127.090972
TYD,UHBW,"Tynda Airport",Tynda,RU,55.284936,124.77901
KHV,UHHH,"Khabarovsk Novy Airport",Khabarovsk,RU,48.528338,135.188588
KXK,UHKK,"Komsomolsk-on-Amur Airport",Komsomolsk-on-Amur,RU,50.409000396729,136.9340057373
GVN,UHKM,"Sovetskaya Gavan (Maygatka) Airport","Sovetskaya Gavan",RU,48.925067,140.035348
DYR,UHMA,"Ugolny Yuri Ryktheu Airport",Anadyr,RU,64.734902,177.740997
PVS,UHMD,"Provideniya Bay Airport",Chukotka,RU,64.37809753418,-173.24299621582
KPW,UHMK,"Keperveem Airport",Keperveem,RU,67.845001,166.139999
GDX,UHMM,"Sokol Airport",Magadan,RU,59.910999298096,150.7200012207
KVM,UHMO,"Markovo Airport",Markovo,RU,64.665446,170.417626
PWE,UHMP,"Pevek Airport",Apapelgino,RU,69.783302,170.597
SWV,UHMW,"Severo-Evensk Airport",Evensk,RU,61.921786,159.229059
BQG,UHNB,"Bogorodskoye Airport",Bogorodskoye,RU,52.381041,140.449378
NLI,UHNN,"Nikolayevsk-na-Amure Airport","Nikolayevsk-na-Amure Airport",RU,53.154999,140.649994
OHO,UHOO,"Okhotsk Airport",Okhotsk,RU,59.410065,143.056503
PKC,UHPP,"Yelizovo Airport",Petropavlovsk-Kamchatsky,RU,53.16764,158.451863
BVV,UHSB,"Burevestnik Airport",Kurilsk,RU,44.919998,147.621994
OHH,UHSH,"Okha Airport",Okha,RU,53.516446,142.881426
ITU,UHSI,"Iturup Airport",Kurilsk,RU,45.256389,147.95549
EKS,UHSK,"Shakhtyorsk Airport",Shakhtyorsk,RU,49.1903,142.082993
DEE,UHSM,"Yuzhno-Kurilsk Mendeleyevo Airport",Yuzhno-Kurilsk,RU,43.961066,145.684977
NGK,UHSN,"Nogliki Airport",Nogliki,RU,51.783955,143.141785
ZZO,UHSO,"Zonalnoye Airport",Tymovskoye,RU,50.6692008972,142.761001587
UUS,UHSS,"Yuzhno-Sakhalinsk Airport",Yuzhno-Sakhalinsk,RU,46.885461,142.717466
AEM,UHTG,"Amgu Airport",Amgu,RU,45.84126,137.673568
ETL,,"Svetlaya Airport",Svetlaya,RU,46.541704,138.321703
EDN,,"Yedinka Airport",Yedinka,RU,47.178201,138.657357
KVR,,"Kavalerovo Airport",Kavalerovo,RU,44.2726,135.029
TLY,UHWP,"Plastun Airport",Plastun,RU,44.814999,136.292007
NEI,,"Terney Airport",Terney,RU,45.0825,136.5912
VVO,UHWW,"Vladivostok International Airport",Artyom,RU,43.396256,132.148155
HTA,UIAA,"Chita-Kadala International Airport",Chita,RU,52.026299,113.306
CZR,,"Chara Airport",Chara,RU,56.913334,118.269997
BTK,UIBB,"Bratsk Airport",Bratsk,RU,56.370601654053,101.69799804688
UIK,UIBS,"Ust-Ilimsk Airport",Ust-Ilimsk,RU,58.136101,102.565002
IKT,UIII,"Irkutsk International Airport",Irkutsk,RU,52.268002,104.389
ODO,UIKB,"Bodaybo Airport",Bodaybo,RU,57.8661003113,114.242996216
ERG,UIKE,"Yerbogachen Airport",Erbogachen,RU,61.2750015259,108.029998779
KCK,UIKK,"Kirensk Airport",Kirensk,RU,57.773,108.064
RZH,,"Preobrazheniye Airport",Preobrazheniye,RU,42.921698,133.904438
UKX,UITT,"Ust-Kut Airport",Ust-Kut,RU,56.856701,105.730003
NZG,,"Nizhneangarsk International Airport",Nizhneangarsk,RU,55.8008,109.595001
UUD,UIUU,"Baikal International Airport","Ulan Ude",RU,51.808614,107.439652
KBP,UKBB,"Boryspil International Airport",Boryspil,UA,50.345001,30.894699
KRQ,UKCK,"Kramatorsk Airport",Kramatorsk,UA,48.706799,37.630922
MPW,UKCM,"Mariupol International Airport",Mariupol,UA,47.076099395752,37.449600219727
ERD,UKDB,"Berdyansk Airport",Berdyansk,UA,46.814999,36.758099
DNK,UKDD,"Dnipro International Airport",Dnipro,UA,48.357201,35.100601
OZH,UKDE,"Zaporizhzhia International Airport",Zaporizhia,UA,47.867000579834,35.315700531006
KWG,UKDR,"Kryvyi Rih International Airport","Kryvyi Rih",UA,48.043300628662,33.209999084473
UKS,UKFB,"Sevastopol International Airport / Belbek Air Base",Sevastopol,UA,44.691822,33.57462
SIP,UKFF,"Simferopol International Airport",Simferopol,UA,45.0522,33.975101
KHC,UKFK,"Kerch Airport",Kerch,UA,45.372501,36.401402
UKH,,"Mukhaizna Airport","Mukhaizna Oil Field",OM,19.386389,56.401389
HRK,UKHH,"Kharkiv International Airport",Kharkiv,UA,49.926943,36.290814
PLV,UKHP,"Suprunovka Airport",Poltava,UA,49.5686,34.397202
UMY,UKHS,"Sumy Airport",Sumy,UA,50.858299,34.762501
CKC,UKKE,"Cherkasy International Airport",Cherkasy,UA,49.4156,31.9953
KGO,UKKG,"Kirovograd Airport",Kirovograd,UA,48.542801,32.285
IEV,UKKK,"Ihor Sikorsky Kyiv International Airport (Zhuliany)",Kyiv,UA,50.40194,30.45194
ZTR,UKKV,"Zhytomyr Airport",Zhytomyr,UA,50.270556,28.738611
UCK,UKLC,"Lutsk Airport",Lutsk,UA,50.678404,25.487165
HMJ,UKLH,"Khmelnytskyi Airport",Khmelnytskyi,UA,49.359699,26.933399
IFO,UKLI,"Ivano-Frankivsk International Airport",Ivano-Frankivsk,UA,48.884201049805,24.686100006104
LWO,UKLL,"Lviv International Airport",Lviv,UA,49.8125,23.9561
CWC,UKLN,"Chernivtsi International Airport",Chernivtsi,UA,48.259300231934,25.980800628662
RWN,UKLR,"Rivne International Airport",Rivne,UA,50.60710144043,26.141599655151
TNL,UKLT,"Ternopil International Airport",Ternopil,UA,49.5242,25.7001
UDJ,UKLU,"Uzhhorod International Airport",Uzhhorod,UA,48.6343,22.263399
KHE,UKOH,"Kherson International Airport",Kherson,UA,46.6758,32.506401
NLV,UKON,"Mykolaiv International Airport",Nikolayev,UA,47.057899,31.9198
ODS,UKOO,"Odessa International Airport",Odessa,UA,46.4268,30.6765
VIN,UKWW,"Vinnytsia/Gavyryshivka International Airport",Vinnitsa,UA,49.242531,28.613778
ARH,ULAA,"Talagi Airport",Archangelsk,RU,64.600303649902,40.716701507568
VKV,,"Vaskovo Airport",Arkhangelsk,RU,64.441704,40.4217
LDG,ULAL,"Leshukonskoye Airport",Leshukonskoye,RU,64.8960037231,45.7229995728
NNM,ULAM,"Naryan Mar Airport","Naryan Mar",RU,67.639999,53.121899
CSH,,"Solovki Airport","Solovetsky Islands",RU,65.029999,35.733334
AMV,ULDD,"Amderma Airport",Amderma,RU,69.763298034668,61.556400299072
VRI,ULDW,"Varandey Airport",Varandey,RU,68.848503,58.201401
KSZ,ULKK,"Kotlas Airport",Kotlas,RU,61.235801696777,46.697498321533
LED,ULLI,"Pulkovo Airport","St. Petersburg",RU,59.800301,30.262501
MMK,ULMM,"Murmansk Airport",Murmansk,RU,68.781700134277,32.750801086426
PKV,ULOO,"Pskov Airport",Pskov,RU,57.7839012146,28.395599365234
PES,ULPB,"Petrozavodsk Airport",Petrozavodsk,RU,61.885200500488,34.15470123291
CEE,ULWC,"Cherepovets Airport",Cherepovets,RU,59.273601532,38.0158004761
VUS,ULWU,"Velikiy Ustyug Airport","Velikiy Ustyug",RU,60.7883,46.259998
VGD,ULWW,"Vologda Airport",Vologda,RU,59.282501,39.944401
BQT,UMBB,"Brest Airport",Brest,BY,52.108299,23.8981
GME,UMGG,"Gomel Airport",Gomel,BY,52.527000427246,31.016700744629
VTB,UMII,"Vitebsk Vostochny Airport",Vitebsk,BY,55.126499176025,30.349599838257
KGD,UMKK,"Khrabrovo Airport",Kaliningrad,RU,54.889999389648,20.592599868774
GNA,UMMG,"Hrodna Airport",Hrodna,BY,53.602001,24.053801
MSQ,UMMS,"Minsk National Airport",Minsk,BY,53.888071,28.039964
MVQ,UMOO,"Mogilev Airport",Mogilev,BY,53.954898834229,30.095100402832
ABA,UNAA,"Abakan International Airport",Abakan,RU,53.740002,91.385002
BAX,UNBB,"Barnaul Airport",Barnaul,RU,53.363800048828,83.538497924805
RGK,UNBG,"Gorno-Altaysk Airport",Gorno-Altaysk,RU,51.969204,85.836539
KEJ,UNEE,"Kemerovo Airport",Kemerovo,RU,55.270099639893,86.107200622559
BKA,,"Baykit Airport",Baykit,RU,61.676701,96.355003
EIE,UNII,"Yeniseysk Airport",Yeniseysk,RU,58.474201,92.112503
YAE,,"Yartsevo Airport",Yartsevo,RU,60.255001,90.195
TGP,UNIP,"Podkamennaya Tunguska Airport",Bor,RU,61.589699,89.994003
VEO,,"Severo-Yeniseysk Airport",Severo-Yeniseysk,RU,60.373299,93.011703
GOY,,"Tura Mountain Airport",Tura,RU,64.333511,100.432892
VAQ,,"Vanavara Airport",Vanavara,RU,60.356229,102.309641
BGS,,"Boguchany Airport",Boguchany,RU,58.380615,97.472336
KNY,,"Kodinsk Airport",,RU,58.479401,99.093903
KJA,UNKL,"Krasnoyarsk International Airport",Krasnoyarsk,RU,56.173077,92.492437
KCY,,"Krasnoyarsk Cheremshanka Airport",Krasnoyarsk,RU,56.177584,92.545881
ACS,UNKS,"Achinsk Airport",Achinsk,RU,56.269185,90.57511
KYZ,UNKY,"Kyzyl Airport",Kyzyl,RU,51.669399,94.400597
OVB,UNNT,"Novosibirsk Tolmachevo Airport",Novosibirsk,RU,55.019756,82.618675
OMS,UNOO,"Omsk Central Airport",Omsk,RU,54.966999053955,73.310501098633
SWT,UNSS,"Strezhevoy Airport",Strezhevoy,RU,60.7094,77.660004
TOF,UNTT,"Bogashevo Airport",Tomsk,RU,56.380298614502,85.208297729492
NOZ,UNWW,"Spichenkovo Airport",Novokuznetsk,RU,53.811401,86.877197
DKS,UODD,"Dikson Airport",Dikson,RU,73.517807,80.379669
HTG,UOHH,"Khatanga Airport",Khatanga,RU,71.978103637695,102.49099731445
SES,,"Svetlogorsk Airport",Svetlogorsk,RU,66.839996,88.403336
IAA,UOII,"Igarka Airport",Igarka,RU,67.437202,86.621902
NSK,UOOO,"Norilsk-Alykel Airport",Norilsk,RU,69.311096191406,87.33219909668
THX,UOTT,"Turukhansk Airport",Turukhansk,RU,65.797203,87.935303
AAQ,URKA,"Anapa Vityazevo Airport","Krasnyi Kurgan",RU,45.002102,37.347301
GDZ,URKG,"Gelendzhik Airport",Gelendzhik,RU,44.5820926295,38.0124807358
KRR,URKK,"Krasnodar Pashkovsky International Airport",Krasnodar,RU,45.034698,39.170502
GRV,URMG,"Grozny Airport",Grozny,RU,43.388106,45.699772
MCX,URML,"Makhachkala Uytash International Airport",Makhachkala,RU,42.816799,47.652302
MRV,URMM,"Mineralnyye Vody Airport","Mineralnyye Vody",RU,44.225101470947,43.081901550293
NAL,URMN,"Nalchik Airport",Nalchik,RU,43.512901306152,43.636600494385
OGZ,URMO,"Vladikavkaz Beslan International Airport",Beslan,RU,43.205101,44.606602
IGT,URMS,"Magas Airport",Sunzha,RU,43.323268,45.012568
STW,URMT,"Stavropol Shpakovskoye Airport",Stavropol,RU,45.109199523926,42.112800598145
ROV,URRP,"Platov International Airport",Rostov-on-Don,RU,47.493888,39.924722
TGK,URRT,"Taganrog Yuzhny Airport",Taganrog,RU,47.1983333,38.8491667
AER,URSS,"Sochi International Airport",Sochi,RU,43.449902,39.9566
ASF,URWA,"Astrakhan Narimanovo Boris M. Kustodiev International Airport",Astrakhan,RU,46.282843,48.010511
ESL,URWI,"Elista Airport",Elista,RU,46.373901367188,44.330898284912
VOG,URWW,"Volgograd International Airport",Volgograd,RU,48.782501220703,44.345500946045
BNH,,"Cape Air Seaplanes on Boston Harbor Seaplane Base",Boston,US,42.352502,-71.025832
RTL,,"Spirit Lake Municipal Airport",Okoboji,US,43.387501,-95.139198
FWL,,"Farewell Airport",Farewell,US,62.509327,-153.892279
CRO,,"Corcoran Airport",Corcoran,US,36.102661,-119.594815
HLM,,"Park Township Airport",Holland,US,42.795898,-86.162003
PQS,,"Pilot Station Airport","Pilot Station",US,61.96169,-162.941944
CEK,USCC,"Chelyabinsk Balandino Airport",Chelyabinsk,RU,55.305801,61.5033
MQF,USCM,"Magnitogorsk International Airport",Magnitogorsk,RU,53.393100738525,58.755699157715
SBT,USDA,"Sabetta International Airport",Sabetta,RU,71.219167,72.052222
BVJ,USDB,"Bovanenkovo Airport",Bovanenkovo,RU,70.315278,68.333611
SLY,USDD,"Salekhard Airport",Salekhard,RU,66.590797424316,66.611000061035
YMK,USDK,"Mys Kamenny Airport","Mys Kamennyi",RU,68.467676,73.596733
KKQ,USDP,"Krasnoselkup Airport",Krasnoselkup,RU,65.717,82.455
TQL,USDS,"Tarko-Sale Airport",Tarko-Sale,RU,64.930485,77.811295
UEN,USDU,"Urengoy Airport",Urengoy,RU,65.9599990845,78.43699646
EZV,,"Berezovo Airport",,RU,63.921001434326,65.030502319336
HMA,USHH,"Khanty Mansiysk Airport",Khanty-Mansiysk,RU,61.0285,69.086098
IRM,USHI,"Igrim Airport",,RU,63.200391,64.440136
KXD,USHK,"Kondinskoye Airport",Kondinskoye,RU,59.655083,67.430046
NYA,USHN,"Nyagan Airport",Nyagan,RU,62.110001,65.614998
EYK,USHQ,"Beloyarskiy Airport",,RU,63.686901,66.698601
OVS,USHS,"Sovetskiy Airport",Sovetskiy,RU,61.326622009277,63.601913452148
URJ,USHU,"Uray Airport",Uray,RU,60.103298,64.826698
IJK,USII,"Izhevsk Airport",Izhevsk,RU,56.828098297119,53.457500457764
KVX,USKK,"Pobedilovo Airport",Kirov,RU,58.503883,49.347831
NYM,USMM,"Nadym Airport",Nadym,RU,65.480903625488,72.69889831543
NUX,USMU,"Novy Urengoy Airport","Novy Urengoy",RU,66.069396972656,76.520301818848
NJC,USNN,"Nizhnevartovsk Airport",Nizhnevartovsk,RU,60.949299,76.483597
PEE,USPP,"Perm International Airport",Perm,RU,57.914501,56.021198
KGP,USRK,"Kogalym International Airport",Kogalym,RU,62.190399169922,74.533798217773
NFG,USRN,"Nefteyugansk Airport",Nefteyugansk,RU,61.108299,72.650002
NOJ,USRO,"Noyabrsk Airport",Noyabrsk,RU,63.183300018311,75.269996643066
SGC,USRR,"Surgut Airport",Surgut,RU,61.343700408936,73.401802062988
SVX,USSS,"Koltsovo Airport",Yekaterinburg,RU,56.743099212646,60.802700042725
RMZ,,"Remezov Airport",Tobolsk,RU,58.058427,68.348801
TOX,USTO,"Tobolsk Airport",Tobolsk,RU,58.135799,68.231903
TJM,USTR,"Roshchino International Airport",Tyumen,RU,57.16833,65.31611
KRO,USUU,"Kurgan Airport",Kurgan,RU,55.4753,65.415604
BKN,,"Balkanabat Airport",Balkanabat,TM,39.480598,54.366001
GMV,,"Monument Valley Airport","Oljato-Monument Valley",US,37.015868,-110.202031
ASB,UTAA,"Ashgabat International Airport",Ashgabat,TM,37.986801,58.361
KEA,UTAE,"Kerki Airport",Kerki,TM,37.822051,65.135279
KRW,UTAK,"Turkmenbashi International Airport",Turkmenbashi,TM,40.063301,53.007198
MYP,UTAM,"Mary International Airport",Mary,TM,37.62353,61.895668
TAZ,UTAT,"Daşoguz Airport",Daşoguz,TM,41.759853,59.836149
CRZ,UTAV,"Türkmenabat International Airport",Türkmenabat,TM,38.930662,63.563982
DYU,UTDD,"Dushanbe International Airport",Dushanbe,TJ,38.543746,68.822977
TJU,UTDK,"Kulob Airport",Kulyab,TJ,37.988098144531,69.805000305176
LBD,UTDL,"Khujand Airport",Khujand,TJ,40.215401,69.694702
KQT,UTDT,"Qurghonteppa International Airport",Kurgan-Tyube,TJ,37.866401672363,68.864700317383
NMA,UTFN,"Namangan Airport",Namangan,UZ,40.9846,71.556702
AZN,,"Andizhan Airport",Andizhan,UZ,40.727699,72.293999
FEG,,"Fergana International Airport",Fergana,UZ,40.358799,71.745003
OQN,,"Kokand Airport",Kokand,UZ,40.447183,70.989144
MOK,UTNM,"Muynak Airport",Muynak,UZ,43.753636,59.029884
NCU,UTNN,"Nukus Airport",Nukus,UZ,42.4884,59.623299
UGC,UTNU,"Urgench Airport",Urgench,UZ,41.584300994873,60.641700744629
NVI,UTSA,"Navoi Airport",Navoi,UZ,40.117199,65.170799
BHK,UTSB,"Bukhara International Airport",Bukhara,UZ,39.775002,64.483299
KSQ,UTSK,"Karshi Airport",Karshi,UZ,38.802246,65.773068
AFS,UTSN,"Sugraly Airport",Zarafshan,UZ,41.613899,64.2332
SKD,UTSS,"Samarkand Airport",Samarkand,UZ,39.700500488281,66.98380279541
TMJ,UTST,"Termez Airport",Termez,UZ,37.287261,67.311869
TAS,UTTT,"Tashkent International Airport",Tashkent,UZ,41.257900238,69.2811965942
OMN,UTTZ,"Zomin Airport",Zaamin,UZ,40.01402,68.41103
UTU,,"Ustupu Airport",Ustupu,PA,9.1283,-77.9337
KMW,UUBA,"Kostroma Sokerkino Airport",Kostroma,RU,57.796902,41.019402
KLF,UUBC,"Grabtsevo Airport",Kaluga,RU,54.5499992371,36.3666687012
IWA,UUBI,"Ivanovo South Airport",Ivanovo,RU,56.939399719238,40.940799713135
RYB,UUBK,"Staroselye Airport",Rybinsk,RU,58.104198,38.929401
BZK,UUBP,"Bryansk Airport",Bryansk,RU,53.214199,34.176399
ZIA,UUBW,"Zhukovsky International Airport",Moscow,RU,55.553299,38.150002
DME,UUDD,"Domodedovo International Airport",Moscow,RU,55.408798,37.9063
IAR,UUDL,"Tunoshna Airport",Tunoshna,RU,57.560699,40.157398
SVO,UUEE,"Sheremetyevo International Airport",Moscow,RU,55.972599,37.4146
KLD,UUEM,"Migalovo Air Base",Tver,RU,56.824699401855,35.757701873779
OSF,UUMO,"Ostafyevo International Airport",Moscow,RU,55.511667,37.507222
CKL,UUMU,"Chkalovskiy Air Base",Moscow,RU,55.8783,38.061699
EGO,UUOB,"Belgorod International Airport",Belgorod,RU,50.643798828125,36.590099334717
URS,UUOK,"Kursk East Airport",Kursk,RU,51.750598907471,36.295600891113
LPK,UUOL,"Lipetsk Airport",Lipetsk,RU,52.702800750732,39.537799835205
VOZ,UUOO,"Voronezh International Airport",Voronezh,RU,51.81420135498,39.229598999023
TBW,UUOT,"Donskoye Airport",Tambov,RU,52.806099,41.4828
UUU,,"Manumu Airport",Manumu,PG,-9.0746,147.5735
VKO,UUWW,"Vnukovo International Airport",Moscow,RU,55.591499,37.261501
UCT,UUYH,"Ukhta Airport",Ukhta,RU,63.566898,53.804699
INA,UUYI,"Inta Airport",Inta,RU,66.053372,60.105786
PEX,UUYP,"Pechora Airport",Pechora,RU,65.121101,57.130798
USK,UUYS,"Usinsk Airport",Usinsk,RU,66.0047,57.367199
VKT,UUYW,"Vorkuta Airport",Vorkuta,RU,67.488602,63.993099
UTS,UUYX,"Ust-Tsylma Airport",Ust-Tsylma,RU,65.437294,52.200336
SCW,UUYY,"Syktyvkar Airport",Syktyvkar,RU,61.646999359131,50.845100402832
GOJ,UWGG,"Nizhny Novgorod / Strigino International Airport","Nizhny Novgorod",RU,56.228254,43.785197
UUA,UWKB,"Bugulma Airport",Bugulma,RU,54.641184,52.800229
KZN,UWKD,"Kazan International Airport",Kazan,RU,55.606201,49.278702
NBC,UWKE,"Begishevo Airport",Nizhnekamsk,RU,55.564701,52.092499
JOK,UWKJ,"Yoshkar-Ola Airport",Yoshkar-Ola,RU,56.7006,47.904701
CSY,UWKS,"Cheboksary Airport",Cheboksary,RU,56.090302,47.347301
ULV,UWLL,"Ulyanovsk Baratayevka Airport",Ulyanovsk,RU,54.268299,48.2267
ULY,UWLW,"Ulyanovsk East Airport",Cherdakly,RU,54.401001,48.8027
REN,UWOO,"Orenburg Central Airport",Orenburg,RU,51.795799255371,55.456699371338
OSW,UWOR,"Orsk Airport",Orsk,RU,51.072498,58.5956
PEZ,UWPP,"Penza Airport",Penza,RU,53.110599517822,45.021099090576
SKX,UWPS,"Saransk Airport",Saransk,RU,54.125129699707,45.212257385254
BWO,UWSB,"Balakovo Airport",Balakovo,RU,51.858299,47.745602
GSV,UWSG,"Gagarin International Airport",Saratov,RU,51.712778,46.171111
BCX,UWUB,"Beloretsk Airport",Beloretsk,RU,53.938389,58.340113
OKT,UWUK,"Oktyabrskiy Airport",Kzyl-Yar,RU,54.439999,53.388302
UFA,UWUU,"Ufa International Airport",Ufa,RU,54.557498931885,55.874401092529
KUF,UWWW,"Kurumoch International Airport",Samara,RU,53.504902,50.164299
RBZ,,"Shahrisabz Southwest Airport",Shahrisabz,UZ,39.030067,66.775825
UZM,,"Hope Bay Aerodrome","Hope Bay",CA,68.156,-106.618
UZR,,"Urzhar Airport",Urzhar,KZ,47.09115,81.66521
REW,,"Rewa Airport, Chorhata, REWA",Rewa,IN,24.503401,81.220299
DIU,VADU,"Diu Airport",Diu,IN,20.714185,70.921855
GDB,VAGD,"Gondia Airport",Gondia,IN,21.526817,80.290347
AMD,VAAH,"Sardar Vallabh Bhai Patel International Airport",Ahmedabad,IN,23.0772,72.634697
AKD,VAAK,"Akola Airport",Akola,IN,20.698931,77.056883
IXU,VAAU,"Aurangabad Airport",Aurangabad,IN,19.862699508667,75.398101806641
BOM,VABB,"Chhatrapati Shivaji International Airport",Mumbai,IN,19.0886993408,72.8678970337
BHJ,VABJ,"Bhuj Airport",Bhuj,IN,23.2877998352,69.6701965332
IXG,VOBM,"Belagavi Airport",Belgaum,IN,15.8593,74.618301
BDQ,VABO,"Vadodara Airport",Vadodara,IN,22.336201,73.226303
BHO,VABP,"Raja Bhoj International Airport",Bhopal,IN,23.2875003815,77.3374023438
BHU,VABV,"Bhavnagar Airport",Bhavnagar,IN,21.752199173,72.1852035522
NMB,VADN,"Daman Airport",Daman,IN,20.434401,72.843201
GUX,VAGN,"Guna Airport",,IN,24.654699,77.347298
HBX,VOHB,"Hubli Airport",Hubli,IN,15.3617,75.0849
HSR,VAHS,"Rajkot International Airport",Rajkot,IN,22.378824,71.039391
IDR,VAID,"Devi Ahilyabai Holkar Airport",Indore,IN,22.7217998505,75.8011016846
JLR,VAJB,"Jabalpur Airport",Jabalpur,IN,23.177799,80.052002
JLG,VAJL,"Jalgaon Airport",Jalgaon,IN,20.962678,75.627492
JGA,VAJM,"Jamnagar Airport",Jamnagar,IN,22.46549987793,70.012603759766
IXY,VAKE,"Kandla Airport",Kandla,IN,23.1127,70.100304
HJR,,"Khajuraho Airport",Khajuraho,IN,24.8172,79.918602
KLH,VAKP,"Kolhapur Airport",Kolhapur,IN,16.6647,74.289398
IXK,VAKS,"Keshod Airport",Keshod,IN,21.317101,70.270401
LTU,VALT,"Murod Kond Airport",Latur,IN,18.411501,76.464699
NDC,,"Nanded Airport",Nanded,IN,19.1833,77.316704
NAG,VANP,"Dr. Babasaheb Ambedkar International Airport",Nagpur,IN,21.092199,79.047203
ISK,VAOZ,"Nashik Airport",Nasik,IN,20.119101,73.912903
PNQ,VAPO,"Pune Airport / Lohagaon Air Force Station",Pune,IN,18.5821,73.919701
PBD,VAPR,"Porbandar Airport",Porbandar,IN,21.649524,69.656405
RTC,VARG,"Ratnagiri Airport",,IN,17.013599,73.327797
RAJ,VARK,"Rajkot Airport",Rajkot,IN,22.3092002869,70.7795028687
RPR,,"Swami Vivekananda Airport",Raipur,IN,21.180401,81.7388
SAG,VASD,"Shirdi Airport",Kakadi,IN,19.688752,74.377354
SSE,VASL,"Solapur Airport",Solapur,IN,17.6280002594,75.9347991943
STV,VASU,"Surat Airport",Surat,IN,21.1141,72.741798
UDR,VAUD,"Maharana Pratap Airport",Udaipur,IN,24.6177005768,73.8961029053
CMB,VCBI,"Bandaranaike International Colombo Airport",Colombo,LK,7.1807599067688,79.884101867676
ACJ,VCCA,"Anuradhapura Airport",Anuradhapura,LK,8.301542,80.42848
BTC,VCCB,"Batticaloa Airport",Batticaloa,LK,7.70576,81.678802
RML,VCCC,"Colombo Ratmalana Airport",Colombo,LK,6.8219900131226,79.886199951172
ADP,VCCG,"Ampara Airport",Ampara,LK,7.336745,81.623869
HIM,VCCH,"Hingurakgoda Air Force Base","Polonnaruwa Town",LK,8.04981,80.9814
JAF,VCCJ,"Jaffna International Airport",Jaffna,LK,9.79233,80.070099
KCT,VCCK,"Koggala Airport",Galle,LK,5.9936800003052,80.320297241211
KTY,VCCN,"Katukurunda Air Force Base",Kalutara,LK,6.55212020874,79.9775009155
GIU,VCCS,"Sigiriya Air Force Base",Sigiriya,LK,7.95667,80.7285
TRR,VCCT,"China Bay Airport",Trincomalee,LK,8.539159,81.18128
WRZ,VCCW,"Weerawila Airport",Weerawila,LK,6.25449,81.235199
HRI,VCRI,"Mattala Rajapaksa International Airport",Mattala,LK,6.284467,81.124128
BBM,VDBG,"Battambang Airport",Battambang,KH,13.0956,103.223999
KZC,VDKH,"Kampong Chhnang Airport","Kampong Chhnang",KH,12.255032,104.564657
KKZ,VDKK,"Koh Kong Airport","Krong Khemara Phoumin",KH,11.613397,102.997084
MWV,VDMK,"Mondulkiri Airport","Sen Monorom",KH,12.464562,107.188039
PNH,VDPP,"Phnom Penh International Airport","Phnom Penh (Pou Senchey)",KH,11.5466,104.844002
RBE,VDRK,"Ratanakiri Airport",Ratanakiri,KH,13.729999542236,106.98699951172
SAI,VDSA,"Siem Reap-Angkor International Airport","Siem Reap",KH,13.369167,104.223056
KOS,VDSV,"Sihanoukville International Airport","Preah Sihanouk",KH,10.571969,103.632689
